URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,IsLegit
26,20,0,2,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
37,31,0,3,3,0,0,0.0,23,0.622,0,0.0,0,0,0,3,0.081,0,0
40,32,0,3,1,0,0,0.0,19,0.475,11,0.275,0,0,0,2,0.05,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
25,19,0,3,1,0,0,0.0,6,0.24,7,0.28,0,0,0,1,0.04,0,0
30,22,0,2,0,0,0,0.0,2,0.067,19,0.633,0,0,0,2,0.067,0,0
50,31,0,3,4,0,0,0.0,32,0.64,0,0.0,0,0,0,7,0.14,0,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
24,17,0,2,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
21,15,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
28,19,0,3,1,0,0,0.0,17,0.607,0,0.0,0,0,0,3,0.107,1,0
25,19,0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,0
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
34,26,0,3,1,0,0,0.0,18,0.529,5,0.147,0,0,0,3,0.088,1,0
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
25,18,0,3,0,0,0,0.0,15,0.6,2,0.08,0,0,0,1,0.04,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
40,32,0,3,1,0,0,0.0,29,0.725,1,0.025,0,0,0,3,0.075,0,0
38,30,0,3,1,0,0,0.0,28,0.737,0,0.0,0,0,0,2,0.053,1,0
31,22,0,3,1,0,0,0.0,19,0.613,1,0.032,0,0,0,3,0.097,1,0
36,28,0,3,1,0,0,0.0,21,0.583,4,0.111,0,0,0,3,0.083,1,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
22,6,0,2,0,0,0,0.0,11,0.5,1,0.045,0,0,0,2,0.091,1,0
20,13,0,2,1,0,0,0.0,5,0.25,2,0.1,0,0,0,1,0.05,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
46,37,0,3,2,0,0,0.0,28,0.609,4,0.087,0,0,0,6,0.13,1,0
25,16,0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,4,0.16,1,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
38,30,0,3,1,0,0,0.0,25,0.658,2,0.053,0,0,0,3,0.079,1,0
25,19,0,2,2,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,0
25,18,0,2,2,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,1
26,19,0,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
40,31,0,3,1,0,0,0.0,29,0.725,0,0.0,0,0,0,3,0.075,1,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
31,24,0,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
47,17,0,3,0,0,0,0.0,35,0.745,0,0.0,0,0,0,5,0.106,0,0
39,30,0,2,2,0,0,0.0,27,0.692,0,0.0,0,0,0,4,0.103,1,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
31,23,0,3,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
18,11,0,3,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,0
32,25,0,3,1,0,0,0.0,18,0.562,1,0.031,0,0,0,1,0.031,1,1
25,18,0,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
38,31,0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
21,14,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
31,24,0,2,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
31,24,0,2,3,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,1
26,19,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
33,20,0,3,0,0,0,0.0,22,0.667,0,0.0,0,0,0,3,0.091,1,0
18,10,0,3,0,0,0,0.0,7,0.389,1,0.056,0,0,0,2,0.111,1,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
23,16,0,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
19,12,0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
98,15,0,3,1,0,0,0.0,74,0.755,7,0.071,0,0,0,9,0.092,1,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
72,23,0,2,1,0,0,0.0,45,0.625,10,0.139,0,0,0,10,0.139,0,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
34,26,0,3,1,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059,1,0
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
75,28,0,3,1,0,0,0.0,59,0.787,5,0.067,0,0,0,4,0.053,0,0
26,20,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
28,21,0,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
47,41,0,4,1,0,0,0.0,35,0.745,0,0.0,0,0,0,1,0.021,0,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
125,61,0,3,1,0,0,0.0,60,0.48,46,0.368,1,1,0,10,0.096,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
21,14,0,3,1,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1
30,23,0,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
35,27,0,3,1,0,0,0.0,20,0.571,4,0.114,0,0,0,3,0.086,1,0
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
113,49,0,3,3,0,0,0.0,91,0.805,6,0.053,0,0,0,8,0.071,1,0
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
41,32,0,2,1,0,0,0.0,29,0.707,0,0.0,0,0,0,4,0.098,1,0
30,22,0,3,1,0,0,0.0,20,0.667,0,0.0,0,0,0,2,0.067,1,0
21,14,0,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
24,18,0,3,2,0,0,0.0,10,0.417,1,0.042,0,0,0,2,0.083,0,0
26,20,0,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,0
30,23,0,2,1,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
18,11,0,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
41,33,0,3,1,0,0,0.0,31,0.756,0,0.0,0,0,0,2,0.049,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
43,35,0,2,2,0,0,0.0,30,0.698,0,0.0,0,0,0,5,0.116,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
34,25,0,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,0
21,14,0,4,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
23,14,0,3,1,0,0,0.0,12,0.522,0,0.0,0,0,0,3,0.13,1,0
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
44,35,0,2,1,0,0,0.0,32,0.727,0,0.0,0,0,0,4,0.091,1,0
51,43,0,3,2,0,0,0.0,31,0.608,7,0.137,0,0,0,5,0.098,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
27,21,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
31,25,0,5,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
36,27,0,3,1,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,0
21,14,0,2,1,0,0,0.0,4,0.19,4,0.19,0,0,0,1,0.048,1,1
48,40,0,2,1,0,0,0.0,29,0.604,6,0.125,0,0,0,5,0.104,1,0
46,38,0,3,1,0,0,0.0,34,0.739,0,0.0,0,0,0,4,0.087,1,0
67,28,0,4,1,0,0,0.0,37,0.552,15,0.224,2,1,0,5,0.119,0,0
34,25,0,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,0
52,37,0,3,1,1,3,0.058,38,0.731,2,0.038,0,0,1,3,0.077,1,0
46,27,0,3,1,0,0,0.0,35,0.761,0,0.0,0,0,0,4,0.087,0,0
28,21,0,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
32,25,0,2,2,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,1
100,13,0,2,1,0,0,0.0,71,0.71,14,0.14,0,1,0,6,0.07,1,0
30,23,0,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
255,14,1,2,2,0,0,0.0,159,0.624,42,0.165,5,3,0,23,0.122,1,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
25,19,0,3,0,0,0,0.0,17,0.68,0,0.0,0,0,0,1,0.04,0,0
47,39,0,3,2,0,0,0.0,29,0.617,3,0.064,0,0,0,7,0.149,1,0
22,8,0,2,0,0,0,0.0,12,0.545,0,0.0,0,0,0,2,0.091,1,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
47,38,0,3,2,0,0,0.0,29,0.617,4,0.085,0,0,0,6,0.128,1,0
50,43,0,3,1,0,0,0.0,34,0.68,0,0.0,0,0,0,4,0.08,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
26,19,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
40,33,0,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
38,31,0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
42,33,0,3,1,0,0,0.0,22,0.524,6,0.143,0,0,0,6,0.143,1,0
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0
26,19,0,2,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
35,27,0,3,1,0,0,0.0,23,0.657,1,0.029,0,0,0,3,0.086,1,0
36,29,0,2,2,0,0,0.0,21,0.583,0,0.0,0,0,0,3,0.083,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
28,19,0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,4,0.143,1,0
22,16,0,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
37,28,0,3,1,0,0,0.0,19,0.514,6,0.162,0,0,0,4,0.108,1,0
31,24,0,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
31,24,0,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
23,16,0,3,1,0,0,0.0,8,0.348,2,0.087,0,0,0,1,0.043,1,1
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
29,23,0,4,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
28,22,0,4,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,0
27,20,0,2,3,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
26,19,0,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
28,22,0,2,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,0
30,22,0,3,1,0,0,0.0,20,0.667,0,0.0,0,0,0,3,0.1,0,0
49,43,0,3,2,0,0,0.0,34,0.694,2,0.041,0,0,0,2,0.041,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
28,21,0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
46,38,0,2,3,0,0,0.0,29,0.63,0,0.0,0,0,0,6,0.13,0,0
41,34,0,3,1,0,0,0.0,28,0.683,0,0.0,0,0,0,1,0.024,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
30,23,0,3,1,0,0,0.0,14,0.467,3,0.1,0,0,0,1,0.033,1,1
30,21,0,4,1,0,0,0.0,12,0.4,6,0.2,0,0,0,4,0.133,1,0
24,15,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,4,0.167,1,0
17,4,0,2,0,0,0,0.0,6,0.353,1,0.059,0,0,0,2,0.118,1,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
22,15,0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
25,18,0,3,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
184,11,0,3,0,0,0,0.0,121,0.658,37,0.201,0,0,0,19,0.103,0,0
41,24,0,2,1,0,0,0.0,29,0.707,0,0.0,0,0,0,4,0.098,1,0
35,26,0,3,1,0,0,0.0,19,0.543,5,0.143,0,0,0,3,0.086,1,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
20,14,0,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0
20,14,0,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0
30,24,0,2,3,0,0,0.0,15,0.5,1,0.033,0,0,0,3,0.1,0,0
43,25,0,3,0,0,0,0.0,32,0.744,1,0.023,0,0,0,2,0.047,1,0
49,40,0,3,1,0,0,0.0,30,0.612,6,0.122,0,0,0,5,0.102,1,0
29,20,0,3,1,0,0,0.0,14,0.483,2,0.069,0,0,0,5,0.172,1,0
32,26,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
23,16,0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
32,25,0,3,1,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
27,21,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
49,40,0,3,2,0,0,0.0,22,0.449,13,0.265,0,0,0,6,0.122,1,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
46,37,0,3,2,0,0,0.0,28,0.609,4,0.087,0,0,0,6,0.13,1,0
67,7,0,2,0,0,0,0.0,51,0.761,5,0.075,0,0,0,3,0.045,1,0
39,32,0,3,1,0,0,0.0,26,0.667,0,0.0,0,0,0,1,0.026,1,1
107,25,0,2,1,0,0,0.0,78,0.729,13,0.121,1,1,0,6,0.075,1,0
93,44,0,3,2,0,0,0.0,69,0.742,0,0.0,3,1,0,9,0.14,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
45,18,0,2,1,0,0,0.0,30,0.667,0,0.0,0,0,0,7,0.156,1,0
28,21,0,6,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
28,21,0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
54,45,0,3,1,0,0,0.0,33,0.611,8,0.148,0,0,0,5,0.093,1,0
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
26,7,0,2,0,0,0,0.0,16,0.615,0,0.0,0,0,0,3,0.115,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
49,17,0,2,2,0,0,0.0,23,0.469,9,0.184,0,0,0,6,0.122,0,0
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
26,18,0,4,1,0,0,0.0,13,0.5,3,0.115,0,0,0,2,0.077,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
21,15,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
51,43,0,3,1,0,0,0.0,28,0.549,12,0.235,0,0,0,3,0.059,1,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
25,19,0,3,0,0,0,0.0,16,0.64,0,0.0,0,0,0,2,0.08,0,0
35,28,0,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1
54,47,0,2,2,0,0,0.0,14,0.259,25,0.463,0,0,0,7,0.13,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
31,24,0,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
45,28,0,3,0,0,0,0.0,33,0.733,1,0.022,0,0,0,3,0.067,1,0
22,15,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
45,36,0,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,0
25,19,0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,0
37,29,0,3,1,0,0,0.0,16,0.432,11,0.297,0,0,0,2,0.054,1,0
27,20,0,2,1,0,0,0.0,14,0.519,3,0.111,0,0,0,3,0.111,0,0
20,13,0,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
22,15,0,2,1,0,0,0.0,6,0.273,3,0.136,0,0,0,1,0.045,1,1
26,20,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
31,22,0,3,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,0
26,19,0,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
38,30,0,2,2,0,0,0.0,27,0.711,0,0.0,0,0,0,3,0.079,1,0
43,36,0,3,1,0,0,0.0,30,0.698,0,0.0,0,0,0,1,0.023,1,1
18,11,0,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
167,15,0,3,1,0,0,0.0,124,0.743,15,0.09,3,1,0,16,0.12,1,0
24,17,0,2,2,0,0,0.0,9,0.375,0,0.0,0,0,0,3,0.125,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
20,13,0,3,1,0,0,0.0,7,0.35,1,0.05,0,0,0,1,0.05,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
49,41,0,3,3,0,0,0.0,32,0.653,0,0.0,0,0,0,6,0.122,0,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
34,26,0,3,1,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059,1,0
19,10,0,3,0,0,0,0.0,5,0.263,3,0.158,0,0,0,3,0.158,1,0
37,28,0,3,1,0,0,0.0,19,0.514,5,0.135,0,0,0,5,0.135,1,0
58,39,0,3,2,0,0,0.0,41,0.707,1,0.017,0,0,0,8,0.138,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
50,31,0,3,4,0,0,0.0,32,0.64,0,0.0,0,0,0,7,0.14,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
26,20,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
21,14,0,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
