URLLength,DomainLength,IsDomainIP,CharContinuationRate,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpecialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,URLTitleMatchScore,HasFavicon,Robots,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsLegit
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,3330,7792,1,100.0,1,0,4,154,0,275,1
24,18,0,0.6,3,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,2,34,0,0.0,0,0,0,0,0,0,0
42,33,0,0.689655172,3,1,0,0,0.0,31,0.738,0,0.0,0,0,0,3,0.071,1,88,2863,1,0.0,0,1,0,1,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1768,3307,1,100.0,1,0,39,166,0,66,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,3483,3944,1,100.0,0,0,23,70,12,24,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,826,372,1,100.0,0,1,25,71,1,3,1
24,16,0,0.727272727,4,0,0,0,0.0,14,0.583,0,0.0,0,0,0,3,0.125,0,85,223,1,100.0,0,1,1,0,0,1,0
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,910,1343,1,100.0,1,1,5,91,3,65,1
41,34,0,1.0,3,1,0,0,0.0,28,0.683,0,0.0,0,0,0,1,0.024,1,6429,26824,1,100.0,0,1,19,33,7,30,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,12830,623,1,100.0,1,0,14,151,0,69,1
24,18,0,0.454545455,2,1,0,0,0.0,10,0.417,0,0.0,0,0,0,3,0.125,0,20,212,1,100.0,0,0,0,0,0,0,0
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,954,9381,1,100.0,0,1,2,285,0,285,1
25,18,0,0.8,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,2,34,0,0.0,0,0,0,0,0,0,0
22,15,0,0.714285714,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,42,454,1,100.0,0,0,0,0,0,1,0
30,24,0,1.0,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,2,39,0,0.0,0,0,0,0,0,0,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1891,432,1,100.0,0,1,34,1,12,15,1
27,20,0,1.0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0,0,0,0,0,0,0
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,224,287,1,0.0,1,0,7,65,1,66,1
27,20,0,1.0,3,0,0,0,0.0,19,0.704,0,0.0,0,0,0,1,0.037,0,4,76,0,0.0,0,0,0,0,0,1,0
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,428,9381,1,100.0,0,1,11,75,0,78,1
34,27,0,0.6,2,3,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,1,235,857,1,0.0,1,0,5,11,0,16,1
21,14,0,1.0,3,1,0,0,0.0,7,0.333,2,0.095,0,0,0,1,0.048,0,9,37,1,100.0,0,0,0,0,0,0,0
22,15,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,2,851,0,0.0,0,0,1,1,0,1,0
36,29,0,1.0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,343,978,1,100.0,0,0,7,47,0,53,1
29,22,0,0.533333333,2,3,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.103,1,654,559,1,0.0,1,0,9,24,1,49,1
50,44,0,0.333333333,3,3,0,0,0.0,32,0.64,1,0.02,0,0,0,6,0.12,0,10,63,0,0.0,0,0,0,0,0,0,0
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1091,2681,1,100.0,0,0,19,26,0,15,1
27,20,0,0.769230769,2,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,2,36,0,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,7178,4706,1,100.0,1,0,15,262,0,181,1
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,766,2236,1,100.0,1,1,16,83,0,101,1
27,20,0,0.769230769,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,2551,9381,1,0.0,1,1,28,367,6,374,1
66,48,0,0.295454545,3,3,0,0,0.0,42,0.636,8,0.121,0,0,0,8,0.121,1,9,151,0,1.851851852,0,0,0,0,0,0,0
21,14,0,0.833333333,3,1,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,141,243,1,100.0,1,0,7,8,0,20,1
52,19,0,0.875,2,1,1,3,0.058,36,0.692,2,0.038,0,0,1,5,0.115,1,169,600,1,0.0,0,0,0,1,0,1,0
26,20,0,0.666666667,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,2,36,0,0.0,0,0,0,0,0,0,0
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,754,9020,1,0.0,1,0,13,58,0,17,1
24,18,0,0.7,3,2,0,0,0.0,10,0.417,1,0.042,0,0,0,2,0.083,0,2,34,0,0.0,0,0,0,0,0,0,0
20,13,0,0.6,3,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,749,504,1,0.0,1,0,17,100,2,73,1
30,23,0,1.0,3,0,0,0,0.0,22,0.733,0,0.0,0,0,0,1,0.033,0,2,39,0,0.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1798,32259,1,100.0,1,1,26,89,0,107,1
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1936,12423,1,100.0,1,1,22,295,55,305,1
27,20,0,0.923076923,2,2,0,0,0.0,7,0.259,7,0.259,0,0,0,2,0.074,0,9,44,1,0.0,0,0,0,0,0,0,0
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1075,3040,1,100.0,1,0,13,161,1,61,1
23,16,0,1.0,3,1,0,0,0.0,6,0.261,4,0.174,0,0,0,1,0.043,1,650,8084,1,100.0,0,1,5,66,0,71,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,4603,755,1,100.0,0,0,6,116,0,119,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,548,1746,1,100.0,1,1,18,121,4,121,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1358,2680,1,100.0,0,0,23,48,0,13,1
81,16,0,0.916666667,3,1,0,0,0.0,33,0.407,33,0.407,0,0,0,7,0.086,1,3,204,0,1.515151515,0,0,0,0,0,0,0
19,12,0,1.0,3,0,0,0,0.0,11,0.579,0,0.0,0,0,0,1,0.053,0,15,155,1,100.0,0,0,0,0,0,0,0
21,15,0,1.0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,9,51,1,100.0,0,0,0,0,0,0,0
27,21,0,1.0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,35,0,0.0,0,0,0,0,0,0,0
20,13,0,1.0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,2677,8047,1,100.0,1,1,15,395,3,396,1
21,14,0,0.714285714,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1033,12676,1,0.0,1,1,40,112,4,128,1
60,18,0,1.0,3,1,0,0,0.0,40,0.667,2,0.033,0,0,0,6,0.1,1,183,727,1,0.0,1,1,5,0,0,0,0
32,25,0,1.0,2,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,705,792,1,0.0,0,0,10,75,4,9,1
58,18,0,1.0,3,0,0,0,0.0,42,0.724,0,0.0,0,0,0,8,0.138,1,166,245,1,0.0,0,0,6,0,2,1,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1237,9381,1,100.0,0,1,16,148,2,149,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,367,955,1,100.0,0,0,5,36,2,9,1
26,20,0,0.666666667,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,9,79,1,100.0,0,0,0,1,0,1,0
26,19,0,1.0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1186,9814,1,0.0,0,1,52,112,14,128,1
33,24,0,0.55,3,1,0,0,0.0,21,0.636,0,0.0,0,0,0,4,0.121,1,108,8125,1,0.0,0,0,0,0,0,3,0
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,606,5481,1,100.0,1,0,9,74,0,51,1
26,20,0,0.583333333,3,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,165,155,1,0.0,0,0,1,1,0,1,0
31,24,0,0.823529412,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,772,1653,1,0.0,0,0,5,23,2,14,1
29,23,0,1.0,3,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,2,39,0,0.0,0,0,0,0,0,0,0
27,20,0,0.769230769,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,7220,13999,1,0.0,0,1,29,191,1,203,1
18,11,0,1.0,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1197,9381,1,100.0,1,1,39,102,0,120,1
31,24,0,0.5625,3,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1017,991,1,0.0,1,0,8,134,6,25,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2238,9381,1,100.0,0,1,44,132,26,180,1
25,19,0,0.416666667,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,3,0.12,0,8,49,1,100.0,0,0,0,0,0,0,0
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1830,555,1,100.0,1,1,7,35,1,36,1
31,25,0,1.0,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,15,155,1,100.0,0,0,0,0,0,0,0
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1681,539,1,100.0,1,0,7,10,1,36,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,300,951,1,100.0,0,0,6,16,5,21,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,17350,58971,1,100.0,0,1,69,669,26,680,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,200,638,1,100.0,0,0,8,1,0,15,1
32,25,0,0.705882353,3,1,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,527,2781,1,100.0,0,1,5,10,1,35,1
91,16,0,0.916666667,3,1,1,3,0.033,38,0.418,35,0.385,0,0,1,9,0.11,1,3,204,0,1.315789474,0,0,0,0,0,0,0
25,18,0,0.818181818,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,2407,3060,1,0.0,1,0,31,123,6,77,1
21,14,0,1.0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,30,0,0.0,0,0,0,0,0,0,0
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,763,476,1,100.0,0,0,12,0,0,21,1
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,2540,26698,1,100.0,1,1,10,14,0,14,1
25,18,0,1.0,4,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1343,9381,1,100.0,0,1,11,207,0,226,1
25,19,0,1.0,4,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,35,0,0.0,0,0,0,0,0,0,0
35,28,0,0.583333333,3,1,0,0,0.0,12,0.343,12,0.343,0,0,0,4,0.114,0,87,159,1,0.0,0,0,0,1,0,0,0
22,15,0,0.625,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1238,524,1,0.0,1,0,11,112,9,45,1
26,19,0,1.0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,492,215,1,0.0,1,0,7,75,0,0,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,721,690,1,100.0,0,0,19,105,0,47,1
22,4,0,1.0,2,0,0,0,0.0,11,0.5,1,0.045,0,0,0,2,0.091,1,2,31,0,0.0,0,0,0,0,0,0,0
35,28,0,1.0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1318,337,1,100.0,1,1,11,19,2,13,1
26,19,0,1.0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,5146,3962,1,0.0,1,1,38,40,13,509,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,4712,368,1,100.0,0,0,15,95,12,2,1
33,25,0,0.80952381,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,68,80,1,0.0,0,0,0,0,0,1,0
29,22,0,0.857142857,3,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,467,467,1,0.0,0,0,9,29,0,30,1
47,41,0,0.294117647,2,1,0,0,0.0,12,0.255,23,0.489,0,0,0,1,0.021,0,13,244,1,100.0,0,0,0,0,0,1,0
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1180,4478,1,100.0,1,1,8,107,2,79,1
36,29,0,1.0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,3150,14787,1,100.0,1,0,14,117,0,15,1
32,25,0,0.444444444,2,2,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,1552,2653,1,0.0,1,0,11,10,0,38,1
36,29,0,0.909090909,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,2460,9381,1,0.0,1,1,8,513,0,524,1
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,364,2333,1,71.42857143,0,1,2,18,0,17,1
35,28,0,0.857142857,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1065,181,1,0.0,0,0,7,78,0,9,1
34,28,0,0.523809524,2,3,0,0,0.0,11,0.324,8,0.235,0,0,0,4,0.118,0,55,121,1,0.0,1,0,0,13,0,1,0
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1293,5140,1,100.0,1,0,15,93,0,100,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,603,422,1,100.0,0,0,11,99,1,90,1
43,31,0,0.821428571,2,1,0,0,0.0,27,0.628,4,0.093,0,1,0,3,0.093,1,2,52,0,0.0,0,0,0,0,0,0,0
22,15,0,0.625,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1903,9258,1,0.0,0,1,39,84,10,117,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,280,975,1,100.0,0,0,3,80,0,22,1
23,16,0,1.0,3,1,0,0,0.0,3,0.13,8,0.348,0,0,0,1,0.043,0,18,97,0,12.5,0,0,0,1,0,0,0
21,14,0,0.571428571,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,3410,2599,1,0.0,1,0,10,264,4,11,1
33,26,0,0.842105263,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,1202,460,1,0.0,1,0,7,103,0,22,1
35,28,0,0.6,3,1,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,2344,5675,1,100.0,1,0,1,54,1,20,1
25,18,0,0.727272727,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,682,677,1,0.0,1,0,20,40,0,29,1
34,25,0,0.666666667,3,1,0,0,0.0,18,0.529,3,0.088,0,0,0,5,0.147,1,108,8125,1,0.0,0,0,0,0,0,3,0
19,13,0,1.0,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,9,74,1,83.33333333,0,0,0,0,0,1,0
25,18,0,1.0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2393,558,1,0.0,1,1,9,154,103,16,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,194,1381,1,100.0,1,0,5,2,0,2,1
27,20,0,1.0,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,327,370,1,100.0,1,0,10,5,0,17,1
28,21,0,0.857142857,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,383,1933,1,0.0,0,0,6,47,4,51,1
27,20,0,1.0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0,0,0,0,0,0,0
19,11,0,0.625,2,1,0,0,0.0,9,0.474,0,0.0,0,0,0,2,0.105,1,61,431,1,0.0,0,0,0,0,0,6,0
28,21,0,0.785714286,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1546,9839,1,0.0,1,0,16,67,0,30,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2250,1432,1,0.0,0,0,3,92,8,62,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1547,8047,1,0.0,0,1,13,103,6,92,1
21,14,0,0.571428571,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1171,3264,1,0.0,0,0,6,125,2,6,1
38,31,0,1.0,3,0,0,0,0.0,30,0.789,0,0.0,0,0,0,1,0.026,0,25,76,1,100.0,0,0,0,0,0,2,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,343,1168,1,100.0,1,1,2,30,0,36,1
36,30,0,0.5,3,3,0,0,0.0,20,0.556,2,0.056,0,0,0,3,0.083,0,2,491,1,0.0,0,0,0,0,0,0,0
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,236,1474,1,100.0,0,0,9,20,0,21,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,666,8053,1,100.0,1,1,10,56,0,72,1
110,15,0,0.636363636,3,1,0,0,0.0,81,0.736,11,0.1,1,1,0,8,0.091,1,8,56481,1,0.0,1,0,0,2,0,2,0
32,26,0,0.636363636,3,1,0,0,0.0,20,0.625,2,0.062,0,0,0,3,0.094,0,85,150,1,0.0,1,0,0,0,0,6,0
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,393,9381,1,100.0,1,1,5,40,0,58,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,741,415,1,100.0,0,0,16,19,0,13,1
36,30,0,0.636363636,3,2,0,0,0.0,19,0.528,4,0.111,0,0,0,2,0.056,0,11,77,1,0.0,0,0,0,0,0,1,0
44,36,0,0.28125,3,2,0,0,0.0,32,0.727,0,0.0,0,0,0,4,0.091,1,2,53,0,0.0,0,0,0,0,0,0,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,827,13212,1,100.0,1,0,11,12,0,11,1
18,11,0,1.0,2,1,0,0,0.0,3,0.167,2,0.111,0,0,0,1,0.056,1,1368,1971,1,100.0,1,0,11,31,0,180,1
22,13,0,1.0,3,0,0,0,0.0,12,0.545,0,0.0,0,0,0,2,0.091,1,9,42,1,100.0,0,0,0,0,0,0,0
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,400,9381,1,0.0,0,1,11,67,0,66,1
27,20,0,1.0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,15,155,1,100.0,0,0,0,0,0,0,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2113,521,1,100.0,1,1,5,24,1,142,1
28,22,0,1.0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,4,52,0,0.0,0,0,0,0,0,1,0
27,20,0,1.0,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,13585,185539,1,100.0,1,0,18,123,0,18,1
36,29,0,0.476190476,3,2,0,0,0.0,22,0.611,0,0.0,0,0,0,3,0.083,0,2,45,0,0.0,0,0,0,0,0,0,0
18,11,0,1.0,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,920,13965,1,100.0,0,0,14,33,0,35,1
25,18,0,0.8,3,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,740,4980,1,0.0,1,0,23,66,0,76,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,796,1332,1,100.0,1,0,6,13,1,23,1
31,25,0,0.647058824,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0,2,486,1,0.0,0,0,0,0,0,0,0
24,18,0,1.0,2,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,73,629,1,0.0,0,0,0,0,0,2,0
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,3176,3944,1,100.0,1,0,24,89,0,43,1
25,18,0,0.6,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,224,1746,1,100.0,1,0,11,35,0,36,1
36,29,0,0.619047619,3,1,0,0,0.0,19,0.528,3,0.083,0,0,0,2,0.056,1,1055,1851,1,100.0,1,1,11,73,0,37,1
26,20,0,1.0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,2826,1,100.0,0,0,1,1,0,1,0
27,18,0,0.714285714,3,1,0,0,0.0,13,0.481,3,0.111,0,0,0,3,0.111,1,66,3018,1,0.0,0,0,2,2,0,0,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,850,8047,1,100.0,1,1,13,90,1,89,1
40,33,0,1.0,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,1176,9381,1,100.0,0,1,10,30,0,36,1
26,20,0,1.0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,9,50,1,100.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1948,9381,1,100.0,0,1,73,138,1,153,1
42,35,0,0.483870968,3,1,0,0,0.0,32,0.762,0,0.0,0,0,0,3,0.071,0,2,52,0,0.0,0,0,0,0,0,0,0
35,27,0,0.652173913,3,1,0,0,0.0,20,0.571,4,0.114,0,0,0,3,0.086,1,108,8125,1,0.0,0,0,0,0,0,3,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,377,1848,1,100.0,0,0,2,43,8,20,1
28,21,0,1.0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,960,3721,1,0.0,0,0,17,92,2,52,1
30,22,0,0.444444444,3,1,0,0,0.0,16,0.533,2,0.067,0,0,0,4,0.133,1,108,8125,1,0.0,0,0,0,0,0,3,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,287,898,1,100.0,1,0,4,5,0,6,1
24,18,0,1.0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,8,50,1,80.0,0,0,0,0,0,0,0
82,20,0,0.6875,3,1,0,0,0.0,46,0.561,18,0.22,0,0,0,10,0.122,1,2,91,0,1.449275362,0,0,0,0,0,0,0
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,398,492,1,0.0,1,0,9,56,1,4,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2726,8403,1,100.0,0,1,10,16,3,13,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,154,179,1,100.0,0,0,0,23,0,6,1
26,20,0,0.545454545,4,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,8,41,1,0.0,0,0,0,0,0,0,0
27,18,0,0.428571429,3,1,0,0,0.0,14,0.519,2,0.074,0,0,0,3,0.111,1,2,2281,1,0.0,0,0,1,1,0,0,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1523,8712,1,100.0,0,1,34,68,2,99,1
24,17,0,0.8,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1976,31466,1,0.0,1,0,6,109,0,10,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,677,9811,1,100.0,0,1,36,70,1,57,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,794,1782,1,100.0,1,0,11,66,9,82,1
18,11,0,1.0,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,952,2831,1,100.0,1,0,6,41,0,51,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2126,8047,1,100.0,1,1,30,204,13,222,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,629,1536,1,100.0,1,0,7,56,0,14,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1980,948,1,100.0,1,0,18,123,2,29,1
19,13,0,1.0,3,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,2,29,0,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1075,15359,1,100.0,1,0,14,45,1,10,1
24,17,0,1.0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,556,451,1,100.0,0,0,0,2,0,12,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,440,3674,1,100.0,1,0,5,53,0,12,1
33,11,0,1.0,3,0,0,0,0.0,22,0.667,0,0.0,0,0,0,3,0.091,1,9,84,1,100.0,0,0,0,1,0,1,0
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,2900,1894,1,0.0,1,0,9,159,36,238,1
35,28,0,1.0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,623,7266,1,0.0,0,0,5,2,0,9,1
